datetime,Retweets,Likes,bertweet_score,cardiff_score,vader_score,
13-06-2014 14:24,5,4,0.502914438,0.397267595,0.7997,
13-06-2014 16:48,0,0,0.79820779,0.592946142,0.8953,
13-06-2014 19:12,0,1,0.562059917,0.443944402,0.901,
13-06-2014 21:36,1,1,0.039654464,0.074643999,0.2213,
14-06-2014 00:00,1,1,0.45531743,0.422900006,0.55135,
14-06-2014 02:24,1,2,0.380058207,0.230856836,0.1546,
14-06-2014 04:48,1,0,0.067089707,0.276358411,0.58895,
14-06-2014 07:12,0,0,0.694311127,0.863251269,0.5,
14-06-2014 09:36,4,1,0.86487022,0.542164087,0.71795,
14-06-2014 12:00,131,19,0.014301807,0.125963718,0.3194,
14-06-2014 14:24,5,1,0.51770396,0.490360875,0.5,
14-06-2014 16:48,0,0,0.506073354,0.482688623,0.5,
14-06-2014 19:12,0,0,0.512699175,0.493232498,0.5,
14-06-2014 21:36,6,3,0.10481593,0.446574446,0.22885,
15-06-2014 00:00,9,5,0.522253044,0.552677356,0.8953,
15-06-2014 02:24,7,5,0.521808127,0.488780269,0.625,
15-06-2014 04:48,3,1,0.498241538,0.431956157,0.17015,
15-06-2014 07:12,1,0,0.499202024,0.452946346,0.5,
15-06-2014 09:36,1,1,0.547118217,0.500516269,0.7553,
15-06-2014 12:00,0,0,0.496766767,0.422206283,0.17015,
15-06-2014 14:24,0,1,0.695714638,0.585016742,0.81245,
15-06-2014 16:48,0,0,0.253326789,0.270529136,0.5,
15-06-2014 19:12,0,0,0.507783112,0.477888729,0.5386,
15-06-2014 21:36,2,1,0.651106775,0.693952903,0.94785,
16-06-2014 00:00,4,5,0.963234931,0.784691572,0.81845,
16-06-2014 02:24,2,0,0.506641649,0.304328561,0.78595,
16-06-2014 04:48,1,1,0.52545975,0.516713707,0.7294,
16-06-2014 07:12,5,4,0.994583815,0.977420658,0.82335,
16-06-2014 09:36,1,3,0.011906266,0.208640784,0.7553,
16-06-2014 12:00,0,0,0.994255126,0.960042268,0.78595,
16-06-2014 14:24,2,0,0.2357499,0.291086391,0.9088,
16-06-2014 16:48,4,1,0.290429026,0.280414462,0.6203,
16-06-2014 19:12,0,0,0.525200555,0.560604729,0.5,
16-06-2014 21:36,1,0,0.934681714,0.693049997,0.8294,
17-06-2014 00:00,155,59,0.11079669,0.297687143,0.3634,
17-06-2014 02:24,2,1,0.995447993,0.982921928,0.94025,
17-06-2014 04:48,1,0,0.401573464,0.521476321,0.67975,
17-06-2014 07:12,2,2,0.890274853,0.914037406,0.845,
17-06-2014 09:36,0,0,0.499634996,0.425056607,0.5,
17-06-2014 12:00,0,0,0.393459551,0.274027899,0.26165,
17-06-2014 14:24,3,1,0.524951391,0.518803496,0.57655,
17-06-2014 16:48,4,4,0.021410465,0.160029888,0.14985,
17-06-2014 19:12,11,7,0.961555153,0.797362506,0.7294,
17-06-2014 21:36,2,2,0.675571263,0.524624582,0.7781,
18-06-2014 00:00,0,0,0.966861576,0.644622505,0.7294,
18-06-2014 02:24,0,0,0.510649309,0.492208812,0.5,
18-06-2014 04:48,0,0,0.507026942,0.487028832,0.5,
18-06-2014 07:12,1,1,0.962040633,0.517283035,0.9158,
18-06-2014 09:36,1,2,0.156046778,0.366097748,0.3643,
18-06-2014 12:00,0,0,0.527526369,0.518666904,0.625,
18-06-2014 14:24,12,5,0.101102501,0.178863913,0.2213,
18-06-2014 16:48,2,1,0.509380273,0.503374347,0.5,
18-06-2014 19:12,0,0,0.456088215,0.407316573,0.61315,
18-06-2014 21:36,3,2,0.296981245,0.263965651,0.58895,
19-06-2014 00:00,11,5,0.543324593,0.621894732,0.6591,
19-06-2014 02:24,31,9,0.522531014,0.491934353,0.5,
19-06-2014 04:48,12,3,0.343470603,0.355324209,0.4614,
19-06-2014 07:12,4,7,0.598146856,0.561712548,0.78595,
19-06-2014 09:36,1,1,0.882824689,0.523919974,0.86315,
19-06-2014 12:00,42,29,0.468973015,0.566132389,0.5,
19-06-2014 14:24,3,1,0.835184872,0.588501446,0.6691,
19-06-2014 16:48,66,19,0.755449325,0.601981401,0.8057,
19-06-2014 19:12,4,0,0.508840422,0.489891831,0.5,
19-06-2014 21:36,18,5,0.509053252,0.470664186,0.5,
20-06-2014 00:00,0,0,0.496911172,0.471988471,0.29905,
20-06-2014 02:24,5,0,0.513892137,0.507066194,0.5386,
20-06-2014 04:48,2,1,0.529952116,0.524922363,0.78595,
20-06-2014 07:12,0,1,0.514445415,0.471999224,0.78595,
20-06-2014 09:36,2,2,0.420140013,0.358704671,0.26165,
20-06-2014 12:00,3,1,0.167317986,0.263185889,0.29905,
20-06-2014 14:24,9,3,0.941219598,0.819275826,0.7202,
20-06-2014 16:48,0,0,0.372425377,0.458328892,0.648,
20-06-2014 19:12,2,2,0.034115851,0.256828994,0.25305,
20-06-2014 21:36,0,0,0.509672003,0.479382198,0.5,
21-06-2014 00:00,5,1,0.521801358,0.51611411,0.82985,
21-06-2014 02:24,18,10,0.516485389,0.495350882,0.5,
21-06-2014 04:48,36,18,0.660917312,0.491996955,0.76335,
21-06-2014 07:12,3,1,0.525757853,0.497351287,0.8062,
21-06-2014 09:36,0,1,0.081434339,0.483158208,0.8825,
21-06-2014 12:00,3,1,0.536201667,0.505703539,0.918,
21-06-2014 14:24,5,1,0.532832678,0.515536888,0.5,
21-06-2014 16:48,108,44,0.508767027,0.480981406,0.8161,
21-06-2014 19:12,17,2,0.921986759,0.849623978,0.8715,
21-06-2014 21:36,0,0,0.485178165,0.419342197,0.44865,
22-06-2014 00:00,0,1,0.529545195,0.580331951,0.7787,
22-06-2014 02:24,0,0,0.013411254,0.031516284,0.5,
22-06-2014 04:48,15,13,0.512281094,0.477340067,0.5,
22-06-2014 07:12,7,2,0.508048532,0.47230795,0.5129,
22-06-2014 09:36,0,1,0.011831194,0.191777706,0.0641,
22-06-2014 12:00,3,1,0.486431778,0.399965994,0.6806,
22-06-2014 14:24,1,0,0.082100898,0.447739292,0.12105,
22-06-2014 16:48,1,2,0.3990307,0.176035553,0.0912,
22-06-2014 19:12,3,4,0.550094571,0.446694359,0.76335,
22-06-2014 21:36,3,2,0.525883116,0.471364498,0.4871,
23-06-2014 00:00,4,2,0.021070242,0.24068284,0.1757,
23-06-2014 02:24,2,1,0.568957597,0.414622538,0.13245,
23-06-2014 04:48,3,2,0.660193026,0.733736202,0.7769,
23-06-2014 07:12,4,4,0.94754675,0.775621444,0.7763,
23-06-2014 09:36,1,0,0.56818343,0.516442001,0.91125,
23-06-2014 12:00,0,0,0.631004661,0.479538988,0.8062,
23-06-2014 14:24,0,0,0.510449373,0.433196932,0.6591,
23-06-2014 16:48,25,10,0.019896597,0.180568546,0.2798,
23-06-2014 19:12,6,3,0.913158,0.793150604,0.79295,
23-06-2014 21:36,3,1,0.019454956,0.152757496,0.2798,
24-06-2014 00:00,2,0,0.502924794,0.487101981,0.6591,
24-06-2014 02:24,199,75,0.56706173,0.525878239,0.91355,
24-06-2014 04:48,1,0,0.060539186,0.339028567,0.6806,
24-06-2014 07:12,0,0,0.518657252,0.525017053,0.7781,
24-06-2014 09:36,11,5,0.490957364,0.481621316,0.5,
24-06-2014 12:00,1,0,0.042092741,0.148756653,0.07595,
24-06-2014 14:24,3,0,0.524688743,0.490604753,0.67975,
24-06-2014 16:48,4,2,0.488695049,0.443573751,0.6366,
24-06-2014 19:12,4,1,0.525926951,0.506492086,0.5386,
24-06-2014 21:36,0,3,0.495612023,0.552598294,0.648,
25-06-2014 00:00,3,2,0.514068193,0.525517814,0.5,
25-06-2014 02:24,5,1,0.51626488,0.501038402,0.5,
25-06-2014 04:48,3,2,0.855999291,0.469717106,0.5386,
25-06-2014 07:12,0,0,0.518151574,0.545393713,0.5,
25-06-2014 09:36,0,0,0.51481059,0.49358698,0.5,
25-06-2014 12:00,16,3,0.201519549,0.834058523,0.8544,
25-06-2014 14:24,21,7,0.511722496,0.483251872,0.648,
25-06-2014 16:48,53,2,0.510400189,0.480089692,0.8825,
25-06-2014 19:12,110,23,0.013116509,0.067813694,0.05575,
25-06-2014 21:36,1,0,0.62979655,0.564340733,0.648,
26-06-2014 00:00,0,0,0.506988851,0.488884851,0.5,
26-06-2014 02:24,153,53,0.030140936,0.133476555,0.3529,
26-06-2014 04:48,91,44,0.145047218,0.295249403,0.5953,
26-06-2014 07:12,1,1,0.166335434,0.167998731,0.0842,
26-06-2014 09:36,3,0,0.50749335,0.497993091,0.5,
26-06-2014 12:00,0,0,0.164438754,0.286191985,0.1938,
26-06-2014 14:24,0,0,0.522203574,0.480277104,0.5,
26-06-2014 16:48,0,0,0.504571012,0.511775808,0.70095,
26-06-2014 19:12,0,0,0.528494036,0.51788898,0.5,
26-06-2014 21:36,2,1,0.514398651,0.463755719,0.5,
27-06-2014 00:00,5,1,0.930479884,0.885828584,0.78595,
27-06-2014 02:24,4,1,0.517394952,0.452822462,0.5,
27-06-2014 04:48,6,9,0.74676232,0.534527272,0.60115,
27-06-2014 07:12,4,2,0.510978792,0.481596045,0.5,
27-06-2014 09:36,3,2,0.500032544,0.39794974,0.5,
27-06-2014 12:00,0,0,0.683513314,0.72578913,0.7553,
27-06-2014 14:24,8,2,0.687154979,0.602890447,0.81845,
27-06-2014 16:48,3,5,0.522673655,0.44503773,0.5,
27-06-2014 19:12,9,2,0.513943133,0.517290633,0.648,
27-06-2014 21:36,7,4,0.513954508,0.45379531,0.5,
28-06-2014 00:00,3,2,0.500395847,0.33939451,0.5,
28-06-2014 02:24,6,2,0.297295347,0.369028211,0.5,
28-06-2014 04:48,5,1,0.801400185,0.534198992,0.79915,
28-06-2014 07:12,21,3,0.036126316,0.232325852,0.1757,
28-06-2014 09:36,0,0,0.423593841,0.498828728,0.5,
28-06-2014 12:00,0,0,0.518526176,0.494048588,0.648,
28-06-2014 14:24,0,0,0.504205406,0.404509649,0.44865,
28-06-2014 16:48,0,0,0.506058028,0.496537465,0.5,
28-06-2014 19:12,1,0,0.508313569,0.46537856,0.92595,
28-06-2014 21:36,0,0,0.061474353,0.394284889,0.57655,
29-06-2014 00:00,0,0,0.525200555,0.560604729,0.5,
29-06-2014 02:24,4,1,0.098097414,0.280187503,0.1546,
29-06-2014 04:48,2,0,0.398406379,0.37055257,0.83525,
29-06-2014 07:12,0,0,0.014160424,0.213016748,0.7294,
29-06-2014 09:36,8,1,0.612804793,0.542748556,0.44865,
29-06-2014 12:00,5,0,0.475128395,0.43188341,0.5386,
29-06-2014 14:24,8,2,0.481823374,0.439018659,0.82985,
29-06-2014 16:48,3,1,0.341940194,0.534872748,0.73765,
29-06-2014 19:12,1,0,0.563964769,0.508761663,0.648,
29-06-2014 21:36,2,1,0.377121814,0.181042135,0.21405,
30-06-2014 00:00,0,1,0.949634701,0.752904266,0.67975,
30-06-2014 02:24,1,0,0.510892674,0.488364615,0.5,
30-06-2014 04:48,1,0,0.627034158,0.818723291,0.955,
30-06-2014 07:12,0,1,0.531638905,0.498700855,0.5,
30-06-2014 09:36,9,4,0.50992796,0.608550966,0.648,
30-06-2014 12:00,0,1,0.927302986,0.54673763,0.5,
30-06-2014 14:24,10,3,0.42471163,0.274104476,0.41625,
30-06-2014 16:48,0,0,0.274653882,0.417481698,0.73765,
30-06-2014 19:12,0,1,0.011709958,0.088210136,0.06555,
30-06-2014 21:36,9,6,0.989448816,0.954876482,0.9158,
01-07-2014 00:00,0,0,0.496093582,0.373075455,0.13655,
01-07-2014 02:24,0,1,0.493327227,0.476222955,0.5,
01-07-2014 04:48,11,3,0.508960622,0.701636702,0.88915,
01-07-2014 07:12,3,0,0.561863206,0.577036835,0.79295,
01-07-2014 09:36,3,4,0.535337169,0.492236715,0.5,
01-07-2014 12:00,17,9,0.51308234,0.512416439,0.6806,
01-07-2014 14:24,0,0,0.551677018,0.633213967,0.74695,
01-07-2014 16:48,4,0,0.505594149,0.485646771,0.5386,
01-07-2014 19:12,39,10,0.513302104,0.454973895,0.6909,
01-07-2014 21:36,12,4,0.524051264,0.568986021,0.5,
02-07-2014 00:00,1,2,0.48727275,0.362058461,0.26165,
02-07-2014 02:24,1,2,0.507824391,0.512858581,0.5,
02-07-2014 04:48,2,2,0.507920112,0.470748223,0.6909,
02-07-2014 07:12,3,1,0.524446342,0.521899749,0.5,
02-07-2014 09:36,35,10,0.556607462,0.535648808,0.5,
02-07-2014 12:00,0,0,0.507297692,0.484940449,0.5386,
02-07-2014 14:24,40,9,0.480959928,0.33660008,0.8953,
02-07-2014 16:48,0,1,0.512902845,0.49653117,0.5,
02-07-2014 19:12,0,0,0.102640003,0.203218877,0.08435,
02-07-2014 21:36,2,1,0.556093495,0.543785129,0.60115,
03-07-2014 00:00,0,0,0.516277581,0.489821386,0.5,
03-07-2014 02:24,0,0,0.475126129,0.466918461,0.5,
03-07-2014 04:48,5,2,0.533132054,0.509787414,0.5,
03-07-2014 07:12,2,2,0.514582952,0.4846827,0.5,
03-07-2014 09:36,2,0,0.511253409,0.475557907,0.5,
03-07-2014 12:00,6,3,0.526851453,0.585564733,0.5,
03-07-2014 14:24,3,4,0.565264106,0.536912017,0.6909,
03-07-2014 16:48,1,1,0.754689991,0.570644185,0.5,
03-07-2014 19:12,1,1,0.512061669,0.489949416,0.5,
03-07-2014 21:36,0,0,0.531562034,0.504855953,0.88915,
04-07-2014 00:00,1,1,0.538165215,0.510303792,0.5,
04-07-2014 02:24,0,0,0.514130827,0.508314013,0.82985,
04-07-2014 04:48,0,0,0.506867029,0.445973627,0.86755,
04-07-2014 07:12,1,0,0.504342664,0.487330686,0.44865,
04-07-2014 09:36,20,10,0.953729898,0.859905601,0.9593,
04-07-2014 12:00,3,1,0.507502686,0.478710897,0.9201,
04-07-2014 14:24,3,2,0.387627065,0.243213505,0.6909,
04-07-2014 16:48,0,0,0.551756669,0.591125056,0.91355,
04-07-2014 19:12,4,2,0.538909025,0.542996246,0.79295,
04-07-2014 21:36,11,4,0.640566871,0.402723573,0.28525,
05-07-2014 00:00,6,2,0.083832651,0.258501977,0.06875,
05-07-2014 02:24,0,0,0.51371014,0.459488008,0.74695,
05-07-2014 04:48,0,0,0.51752642,0.523022279,0.83525,
05-07-2014 07:12,0,1,0.915971398,0.822452664,0.81845,
05-07-2014 09:36,0,1,0.510905982,0.524365742,0.5,
05-07-2014 12:00,0,0,0.448565926,0.41269993,0.42345,
05-07-2014 14:24,0,0,0.511272443,0.451280445,0.5386,
05-07-2014 16:48,5,3,0.042485237,0.137473911,0.29905,
05-07-2014 19:12,17,4,0.200107276,0.335966319,0.5,
05-07-2014 21:36,0,1,0.49201942,0.330658868,0.1596,
06-07-2014 00:00,0,0,0.143338978,0.366837978,0.85015,
06-07-2014 02:24,2,1,0.023159534,0.14927575,0.22885,
06-07-2014 04:48,9,1,0.23213169,0.222346157,0.1943,
06-07-2014 07:12,0,0,0.215352595,0.189913034,0.55135,
06-07-2014 09:36,0,1,0.522905439,0.504148865,0.5,
06-07-2014 12:00,0,0,0.507320007,0.470628675,0.5,
06-07-2014 14:24,0,0,0.443450984,0.370505437,0.3634,
06-07-2014 16:48,0,0,0.507320007,0.470628675,0.5,
06-07-2014 19:12,6,4,0.07172665,0.382217541,0.2003,
06-07-2014 21:36,0,1,0.053362221,0.287714884,0.41105,
07-07-2014 00:00,2,2,0.014493704,0.101044059,0.26165,
07-07-2014 02:24,3,0,0.519459337,0.51567998,0.5,
07-07-2014 04:48,352,163,0.98722437,0.953962475,0.9375,
07-07-2014 07:12,10,3,0.427233204,0.368161589,0.42345,
07-07-2014 09:36,0,1,0.035792142,0.108157337,0.5,
07-07-2014 12:00,3,0,0.986428261,0.713334024,0.5,
07-07-2014 14:24,0,0,0.497872456,0.411996283,0.7553,
07-07-2014 16:48,1,0,0.019930691,0.153379321,0.23665,
07-07-2014 19:12,9,1,0.50569753,0.496728839,0.5,
07-07-2014 21:36,3,0,0.511972191,0.482634321,0.57655,
08-07-2014 00:00,0,0,0.493008028,0.38242425,0.648,
08-07-2014 02:24,0,0,0.503512723,0.454791237,0.5,
08-07-2014 04:48,4,1,0.421001226,0.339558586,0.20705,
08-07-2014 07:12,3,1,0.527714575,0.715456009,0.8753,
08-07-2014 09:36,0,0,0.499127019,0.442257993,0.67,
08-07-2014 12:00,1,4,0.978289306,0.813135743,0.8348,
08-07-2014 14:24,6,8,0.528797997,0.529480129,0.7294,
08-07-2014 16:48,6,4,0.506149595,0.540585835,0.8062,
08-07-2014 19:12,0,0,0.509312866,0.502627991,0.5386,
08-07-2014 21:36,0,0,0.509312866,0.502627991,0.5386,
09-07-2014 00:00,0,0,0.509312866,0.502627991,0.5386,
09-07-2014 02:24,17,5,0.525628161,0.51124803,0.5,
09-07-2014 04:48,346,128,0.022694558,0.353803545,0.2447,
09-07-2014 07:12,0,0,0.516527826,0.482408715,0.5,
09-07-2014 09:36,30,12,0.536734365,0.345683753,0.87895,
09-07-2014 12:00,1,3,0.252169028,0.255771205,0.70095,
09-07-2014 14:24,0,0,0.020389318,0.215741277,0.25305,
09-07-2014 16:48,6,1,0.5026832,0.440843329,0.3634,
09-07-2014 19:12,0,0,0.582891375,0.599287391,0.92955,
09-07-2014 21:36,0,0,0.573687084,0.51048973,0.78595,
10-07-2014 00:00,3,1,0.503292385,0.488455355,0.5386,
10-07-2014 02:24,14,3,0.828073204,0.709735394,0.77115,
10-07-2014 04:48,0,0,0.505560698,0.518111665,0.5386,
10-07-2014 07:12,4,2,0.482474312,0.39060875,0.20705,
10-07-2014 09:36,1,0,0.925315231,0.805988133,0.892,
10-07-2014 12:00,9,2,0.505044037,0.486229654,0.5,
10-07-2014 14:24,0,1,0.030348122,0.236443877,0.57555,
10-07-2014 16:48,6,1,0.583228938,0.49536958,0.7463,
10-07-2014 19:12,81,11,0.521661112,0.587150432,0.7202,
10-07-2014 21:36,4,1,0.878585845,0.567699686,0.76335,
11-07-2014 00:00,7,1,0.422267504,0.472006239,0.77115,
11-07-2014 02:24,6,1,0.50987144,0.471373035,0.5,
11-07-2014 04:48,18,6,0.488673704,0.288567632,0.21405,
11-07-2014 07:12,7,3,0.502491376,0.476284206,0.5386,
11-07-2014 09:36,0,0,0.503303763,0.453179698,0.74695,
11-07-2014 12:00,0,0,0.491492387,0.375992276,0.28925,
11-07-2014 14:24,9,4,0.011818975,0.023367763,0.1943,
11-07-2014 16:48,10,3,0.013296634,0.030760765,0.564,
11-07-2014 19:12,0,0,0.502895371,0.447157666,0.26165,
11-07-2014 21:36,0,0,0.019618988,0.208227009,0.16475,
12-07-2014 00:00,0,0,0.995391309,0.98797822,0.9754,
12-07-2014 02:24,3,1,0.074252456,0.204785436,0.1546,
12-07-2014 04:48,7,2,0.661533162,0.609338023,0.82985,
12-07-2014 07:12,0,0,0.512693727,0.56006391,0.73835,
12-07-2014 09:36,0,0,0.510583681,0.474165741,0.78595,
12-07-2014 12:00,0,0,0.508407902,0.344562367,0.5386,
12-07-2014 14:24,0,0,0.49833753,0.412749775,0.32195,
12-07-2014 16:48,0,0,0.53732672,0.498257978,0.5386,
12-07-2014 19:12,0,0,0.077275395,0.287299395,0.436,
12-07-2014 21:36,1,0,0.506010639,0.488763887,0.5386,
13-07-2014 00:00,0,1,0.994558126,0.972094268,0.81195,
13-07-2014 02:24,1,1,0.513154587,0.470838269,0.5,
13-07-2014 04:48,1,0,0.568684116,0.492854536,0.6901,
13-07-2014 07:12,1,0,0.647867143,0.458936665,0.9375,
13-07-2014 09:36,1,0,0.491578307,0.377665311,0.41105,
13-07-2014 12:00,0,1,0.039043933,0.26543425,0.4614,
13-07-2014 14:24,0,1,0.491148279,0.377599388,0.41105,
13-07-2014 16:48,0,0,0.631810606,0.559608057,0.5386,
13-07-2014 19:12,11,7,0.523524573,0.565414116,0.5,
13-07-2014 21:36,1,2,0.50574828,0.50744753,0.5,
14-07-2014 00:00,59,25,0.50700052,0.419305429,0.3091,
14-07-2014 02:24,1,1,0.714855641,0.665818885,0.70095,
14-07-2014 04:48,1,1,0.461948875,0.458057866,0.5,
14-07-2014 07:12,0,0,0.582856789,0.519272007,0.86755,
14-07-2014 09:36,0,0,0.433547303,0.168144643,0.5,
14-07-2014 12:00,0,0,0.19128266,0.32783778,0.76335,
14-07-2014 14:24,0,1,0.506526274,0.471887402,0.6806,
14-07-2014 16:48,0,1,0.527015431,0.53239717,0.7787,
14-07-2014 19:12,132,74,0.033912301,0.160989404,0.2213,
14-07-2014 21:36,34,14,0.880881459,0.768314987,0.8982,
15-07-2014 00:00,0,0,0.52352141,0.481562542,0.57655,
15-07-2014 02:24,0,0,0.503184764,0.500586327,0.5,
15-07-2014 04:48,5,3,0.233236879,0.48767091,0.70095,
15-07-2014 07:12,0,0,0.500057654,0.309429795,0.58895,
15-07-2014 09:36,9,3,0.502877557,0.470278939,0.5386,
15-07-2014 12:00,1,0,0.472373519,0.590558752,0.58895,
15-07-2014 14:24,3,3,0.788120151,0.709097639,0.76995,
15-07-2014 16:48,0,0,0.493519783,0.531519309,0.7787,
15-07-2014 19:12,2,1,0.255707368,0.274643883,0.55035,
15-07-2014 21:36,0,1,0.537953477,0.521127682,0.74695,
16-07-2014 00:00,0,0,0.532771017,0.657703862,0.754,
16-07-2014 02:24,1,0,0.153021961,0.203606963,0.1596,
16-07-2014 04:48,21,14,0.020803422,0.102086663,0.22885,
16-07-2014 07:12,5,5,0.031105697,0.264082491,0.2798,
16-07-2014 09:36,52,12,0.032240033,0.137261182,0.22885,
16-07-2014 12:00,34,14,0.502367853,0.505006772,0.4614,
16-07-2014 14:24,1,0,0.506292977,0.468503006,0.5,
16-07-2014 16:48,4,0,0.039993942,0.287556082,0.3634,
16-07-2014 19:12,9,3,0.478523646,0.3105492,0.88585,
16-07-2014 21:36,2,1,0.012249112,0.233506173,0.44965,
17-07-2014 00:00,13,7,0.386338003,0.442084342,0.8548,
17-07-2014 02:24,4,3,0.325267166,0.243726015,0.1408,
17-07-2014 04:48,14,5,0.026437163,0.185008854,0.352,
17-07-2014 07:12,2,3,0.014277756,0.217673123,0.352,
17-07-2014 09:36,11,6,0.506320945,0.481361005,0.5,
17-07-2014 12:00,6,2,0.454703987,0.413540713,0.42345,
17-07-2014 14:24,1,0,0.517079912,0.573515326,0.5,
17-07-2014 16:48,15,6,0.213383436,0.336729094,0.5,
17-07-2014 19:12,2,1,0.909290701,0.767115653,0.92775,
17-07-2014 21:36,0,0,0.078397423,0.316476792,0.82985,
18-07-2014 00:00,0,0,0.515696609,0.502817351,0.6901,
18-07-2014 02:24,14,7,0.512483241,0.311766401,0.5,
18-07-2014 04:48,1,0,0.661249921,0.70832707,0.5386,
18-07-2014 07:12,0,0,0.060906917,0.168499857,0.42345,
18-07-2014 09:36,27,10,0.540975578,0.445586864,0.7997,
18-07-2014 12:00,0,0,0.50588354,0.458553109,0.648,
18-07-2014 14:24,1,0,0.035095543,0.168912053,0.1596,
18-07-2014 16:48,0,1,0.48634273,0.334314063,0.5129,
18-07-2014 19:12,11,8,0.651500002,0.532163553,0.6806,
18-07-2014 21:36,1,0,0.873010308,0.701450512,0.92775,
19-07-2014 00:00,0,0,0.795929521,0.756075412,0.5386,
19-07-2014 02:24,0,0,0.505015621,0.494732212,0.5386,
19-07-2014 04:48,1,0,0.013583988,0.047978133,0.26165,
19-07-2014 07:12,0,0,0.308690041,0.307940692,0.375,
19-07-2014 09:36,2,1,0.500712011,0.261359021,0.5386,
19-07-2014 12:00,41,13,0.393851161,0.366087228,0.5386,
19-07-2014 14:24,0,0,0.593132645,0.525180466,0.5,
19-07-2014 16:48,10,5,0.994546056,0.952444345,0.96745,
19-07-2014 19:12,0,0,0.012632579,0.031369776,0.02935,
19-07-2014 21:36,1,0,0.50699269,0.454396047,0.6591,
20-07-2014 00:00,0,0,0.502313282,0.487134324,0.73835,
20-07-2014 02:24,29,20,0.494811497,0.439113673,0.5,
20-07-2014 04:48,0,1,0.746637449,0.703395128,0.8825,
20-07-2014 07:12,2,2,0.515433268,0.473386388,0.5,
20-07-2014 09:36,0,0,0.118929625,0.082971781,0.26165,
20-07-2014 12:00,0,1,0.140098661,0.306786567,0.76335,
20-07-2014 14:24,22,22,0.511041701,0.499565372,0.648,
20-07-2014 16:48,0,1,0.872051626,0.628352702,0.648,
20-07-2014 19:12,42,40,0.834004641,0.582605526,0.73835,
20-07-2014 21:36,0,1,0.524679381,0.490235096,0.5,
21-07-2014 00:00,4,7,0.523914851,0.486704562,0.5,
21-07-2014 02:24,2,2,0.367975742,0.390574381,0.71075,
21-07-2014 04:48,37,15,0.484123651,0.319171771,0.42345,
21-07-2014 07:12,0,2,0.565660998,0.538560219,0.5,
21-07-2014 09:36,0,0,0.525200555,0.560604729,0.5,
21-07-2014 12:00,0,1,0.554854136,0.5086812,0.8825,
21-07-2014 14:24,1,0,0.641274989,0.68365702,0.70095,
21-07-2014 16:48,2,3,0.507566556,0.4886289,0.5,
21-07-2014 19:12,0,0,0.944523484,0.85343194,0.8404,
21-07-2014 21:36,0,0,0.672770157,0.555103399,0.8062,
22-07-2014 00:00,330,92,0.228421688,0.310165331,0.29905,
22-07-2014 02:24,0,0,0.540519644,0.481218148,0.57655,
22-07-2014 04:48,1,0,0.42168463,0.389277101,0.67,
22-07-2014 07:12,0,0,0.52940022,0.515323035,0.648,
22-07-2014 09:36,0,0,0.890659094,0.577210829,0.70015,
22-07-2014 12:00,0,0,0.510093808,0.487804018,0.5,
22-07-2014 14:24,17,3,0.451115273,0.467065547,0.8592,
22-07-2014 16:48,2,1,0.306026861,0.186687112,0.5,
22-07-2014 19:12,0,1,0.510656518,0.480635388,0.5,
22-07-2014 21:36,16,10,0.529924691,0.583586469,0.70015,
23-07-2014 00:00,1,1,0.510859342,0.460816253,0.79915,
23-07-2014 02:24,1,2,0.05190894,0.408880152,0.1596,
23-07-2014 04:48,1,1,0.519177295,0.473008806,0.5,
23-07-2014 07:12,4,1,0.026367635,0.081550002,0.26165,
23-07-2014 09:36,0,0,0.013893455,0.077541828,0.14115,
23-07-2014 12:00,1,0,0.391917266,0.17912215,0.42345,
23-07-2014 14:24,1,0,0.516093841,0.489608573,0.436,
23-07-2014 16:48,0,0,0.505455755,0.484363656,0.83835,
23-07-2014 19:12,5,1,0.185489565,0.368391544,0.38685,
23-07-2014 21:36,0,0,0.527498258,0.438465156,0.6806,
24-07-2014 00:00,8,3,0.783334017,0.744829342,0.7997,
24-07-2014 02:24,4,3,0.978917509,0.915963143,0.7202,
24-07-2014 04:48,0,0,0.087525517,0.14072907,0.6806,
24-07-2014 07:12,0,0,0.476609407,0.417065337,0.9037,
24-07-2014 09:36,2,1,0.090373218,0.160977244,0.5,
24-07-2014 12:00,0,0,0.99346593,0.956258982,0.9221,
24-07-2014 14:24,0,0,0.019691765,0.108183354,0.03375,
24-07-2014 16:48,0,0,0.470353629,0.354716539,0.63475,
24-07-2014 19:12,18,13,0.970476478,0.6624538,0.74695,
24-07-2014 21:36,0,1,0.074106544,0.215652615,0.38685,
25-07-2014 00:00,3,3,0.951093435,0.765300006,0.8747,
25-07-2014 02:24,4,1,0.469223432,0.254397452,0.2213,
25-07-2014 04:48,6,2,0.428098559,0.398119822,0.82985,
25-07-2014 07:12,1,2,0.299269736,0.415987536,0.5,
25-07-2014 09:36,2,1,0.476327131,0.44926317,0.4871,
25-07-2014 12:00,2,1,0.512108974,0.491535915,0.76335,
25-07-2014 14:24,4,1,0.494466018,0.429470047,0.375,
25-07-2014 16:48,3,1,0.351890609,0.296365112,0.29905,
25-07-2014 19:12,0,0,0.511718593,0.525732893,0.5,
25-07-2014 21:36,0,0,0.535981886,0.526164558,0.5,
26-07-2014 00:00,6,5,0.013890773,0.285099983,0.2213,
26-07-2014 02:24,1,2,0.518171581,0.496888455,0.5,
26-07-2014 04:48,0,0,0.979757756,0.491827771,0.41305,
